id,name,original_name,overview,first_air_date,original_language,origin_country,popularity,vote_average,vote_count,genre_ids,poster_path,backdrop_path
261980,미지의 서울,미지의 서울,얼굴 빼고 모든 게 다른 쌍둥이 자매가 인생을 맞바꾸는 거짓말로 진짜 사랑과 인생을 찾아가는 로맨틱 성장 드라마,2025-05-24,ko,KR,45.0845,8.304,23,18,/woGYRE5vChxqUqTBJJaOhO9Cqk6.jpg,/m0VuPoWQhbgMjVIwAdZmmHgHQrl.jpg
112888,여신강림,여신강림,외모 콤플렉스를 가지고 있다가 화장을 통해 여신이 된 주경과 남모를 상처를 간직한 수호가 만나 서로의 비밀을 공유하며 성장하는 자존감 회복 로맨틱 코미디,2020-12-09,ko,KR,45.7868,8.278,2400,"35,18",/gaCOvKGG2qEnsijNHEAigYcQ1U3.jpg,/A9OMk9nybfRQUX7ds8rpd4lmdaE.jpg
60006,대국민 토크쇼 안녕하세요,안녕하세요,남녀노소 불문하고 이 시대를 함께 살아가고 있는 대한민국 국민들의 소소한 이야기부터 말 못한 고민까지! 때로는 웃음으로 때로는 감동으로! 서로 살아가는 이야기를 나눔으로써 소통 부재로 인한 사람들 사이의 벽을 허물어보는 프로그램,2010-11-22,ko,KR,30.6453,9,2,10764,/1oSc9094tHH7JDpAWBgijKA6H4G.jpg,/g0BuzftdxEAuqzzwitl6CiH9fVr.jpg
67483,불어라 미풍아,불어라 미풍아,왈가닥 탈북녀 '미풍'과 서울 촌놈 인권변호사 '장고'가 천억 원대 유산 상속 등을 둘러싼 갈등을 극복해가며 진정한 사랑과 소중한 가족을 찾아가는 이야기.,2016-08-27,ko,KR,36.738,6.1,9,18,/9rTGWAnW4hKDSzxiYOybLIaKFBx.jpg,/cSsyZcpNGoqNwR4dMtUQn0ugKCv.jpg
79449,아이돌룸,아이돌룸,시사보도 신뢰도 1위에 뉴스룸이 있다면 대한민국 아이돌들에겐 아이돌룸이 있다! 예능 왕국 JTBC에서 탄생하는 독보적 아이돌 전문 예능 프로그램!! 아이돌이 원하는 예능이란... 부담 없이 자신의 모든 것을 보여줄 수 있는 방송. 아이돌 팬들이 원하는 예능이란... 논란의 걱정 없이 편하게 웃으며 시청할 수 있는 방송. 화제성 100% 논란 0%. 아이돌과 아이돌 팬들이 모두 인정한 아이돌계의 신뢰도 1위의 MC 정형돈과 데프콘과 방대한 아이돌 지식으로 무장한 제작진이 뭉쳐 그들이 원하는 꿈의 방송을 실현시킨다. 전 국민에게 인정받는 신뢰도 NO.1 뉴스 JTBC 뉴스룸을 잇는 아이돌 예능계의 신뢰도 NO.1. 아이돌 전문 버라이어티쇼 아이돌룸,2018-05-12,ko,KR,49.7778,9,2,10767,/mVTXZH80hnXVgFmeRQQGtE4m5hZ.jpg,/mmuouwdVojGmeC9TLsgBrxCWAeE.jpg
62424,비정상회담,비정상회담,"국제 평화와 안전을 위해 각국 정상들이 모이는 세계 정상 회담이 있다면, 여기 국제 청년들의 평화와 행복한 미래를 위해 각국 세계 청년들이 뭉쳤다. 기성세대의 멘탈을 흔드는 비정상적이고 재기발랄한 세계의 젊은 시선. 과연, 그들은 한국 청춘들이 봉착한 현실적 문제를 어떻게 바라볼 것인가. 세계 청년들의 핫(hot)한 안건을 놓고 펼치는 비정상대표! G12의 문화 대전. 행복을 갈구하는 이 시대 청춘들에게 보다 명확하고 색깔 있는 미래의 답을 제시한다.",2014-07-07,ko,KR,44.9012,8.3,7,"1,076,710,764",/nAvirRRgkL6zqI28KFNesSlDPNE.jpg,/1nNN6zuZ7cTZwCQRvNY4IUwm9Rd.jpg
133872,명의,명의,현직 의사를 대상으로 한 설문조사를 바탕으로 선정된 각 분야 최고의 베스트 닥터들을 통해 해당 질환에 대한 통찰력을 미디어를 통해 좀 더 많은 사람들에게 들려주어 건강한 개인 나아가 건강한 사회를 만드는데 일조하고자 기획된 프로그램,2007-03-01,ko,KR,46.6788,0,0,10767,/vpRhAYTH97aICCPfN1nCcGdNsxu.jpg,
35351,웃어라 동해야,웃어라 동해야,미국으로 입양된 한국인 미혼모 엄마와 그의 아들 동해가 한국으로 돌아와 친부를 찾는 과정에서 각각 또 다른 사랑과 가족을 만들어가는 이야기를 그린 드라마,2010-10-04,ko,KR,50.2676,5.5,2,"18,35",/auOmwr1CDtifY839816WRpRA9Fk.jpg,/mMkJF2yx4cva4ciCvUuJKrIF9w2.jpg
78052,같이 살래요,같이 살래요,"수제화 장인 효섭네 4남매에게 빌딩주 로또 엄마가 나타났다!! 유쾌한 웃음과 감동으로 신중년 부모세대와 자식 세대의 썸과 쌈, 사랑과 전쟁을 통해 가족의 의미를 그려낸 2060 전 세대 가족 로맨스",2018-03-17,ko,KR,39.312,5.6,5,"1,810,751",/z44eFSH6IIWz2d9cxDM25nCfnHN.jpg,/nvLgYtTY1mHZ7WEY0eWex8VK7nh.jpg
68398,낭만닥터 김사부,낭만닥터 김사부,"지방의 초라한 돌담 병원, 한때 신의 손으로 불리었지만 이제는 스스로를 낭만닥터라 칭하며 은둔생활을 즐기고 있는 괴짜 천재 의사 김사부. 그런 그의 앞에 열정 넘치는 젊은 의사가 찾아온다.",2016-11-07,ko,KR,42.1355,8.3,107,18,/dmVgWSrtEj39DUv1QEjT6nGpX3L.jpg,/zxqJmdBBWjLomeyJHt6P4BxJ4KR.jpg
121135,속아도 꿈결,속아도 꿈결,서로 다른 문화의 금가네와 한가네 두 집안이 부모의 황혼 재혼으로 하나의 가족이 되어 가는 이야기를 그리는 드라마,2021-03-29,ko,KR,35.1312,6.75,4,"10751,35,18",/30GtnXViH3QFlq8x7j3yW36qUwc.jpg,/k0nzf7GFmKUaBqfUGvlzD5d4Iv1.jpg
33828,자이언트,자이언트,SBS의 창사 20주년 대하드라마이다. 1970년부터 1992년까지 도시 개발이 한창인 서울 강남을 배경으로 세 남매의 성장과 사랑을 다룬 작품,2010-05-10,ko,KR,38.978,8.083,6,18,/5ZNwvE1zAphNaxJebEMxf0LpqFR.jpg,/oYXxJqTEBL10zIgLlyb4K1PQEKM.jpg
28680,대조영,대조영,"2006년 9월 16일부터 2007년 12월 23일까지 방영된 KBS의 대하드라마. 134부작. 원작은 유현종이 1987년부터 1990년까지 매일경제에서 연재한 소설인 대조영. 다만, 같은 작가의 작품을 원작으로 한 드라마인 연개소문처럼 원작과의 차이가 크다. 고구려 후기부터 발해 건국까지의 과정을 다뤘다. 전통사극의 간판배우 최수종이 극중 대조영 역을 맡았다. 작가는 장영철.",2006-09-16,ko,KR,43.6476,5.333,6,18,/65UTcWuCoDtbXAM66rryVuSEoyj.jpg,/so6Wr7Ie4HCTuwStmjQEum2xPdw.jpg
117376,빈센조,빈센조,조직의 배신으로 한국으로 오게 된 이탈리아 마피아 변호사가 베테랑 독종 변호사와 함께 악당의 방식으로 악당을 쓸어버리는 이야기,2021-02-20,ko,KR,42.2835,8.524,999,"10759,35,18",/mWYW3xNeV2IM06aUl2xMUdLicpa.jpg,/sf7NCqyVUNoyjYuwW5oJke1T1lH.jpg
135157,환혼,환혼,"역사에도 지도에도 존재하지 않은 대호국을 배경으로, 영혼을 바꾸는 '환혼술'로 인해 운명이 비틀린 주인공들이 이를 극복하고 성장해가는 판타지 로맨스 활극",2022-06-18,ko,KR,40.7902,8.5,692,"1,810,765,107,599,640",/pGs6UA4rPUZEokDyTwAGdRvwrAD.jpg,/iKIyTYNYsQB05EspmjrX468UTmL.jpg
95657,돌아온 황금복,돌아온 황금복,,2015-06-08,ko,KR,22.7093,0,0,"10751,18",/nLkiFVptCQHrktzoRa41fDOYE9C.jpg,/iKqiLnxYIOk3QDtZqY3HNKz5MkS.jpg
68884,Show Me The Money,Show Me the Money,실력 있는 래퍼들을 발굴하고 이들을 대중들에게 알리는 등용문이 될 수 있도록 기획된 프로그램,2012-06-22,ko,KR,37.7844,7.7,3,10764,/zyzD9DGJWyA3VDMrS6ZzmW61SAd.jpg,/8jsvRzKyB1s7YU9e40prhBJyIez.jpg
65895,동네변호사 조들호,동네변호사 조들호,"명예, 권력 등 모든 것을 손에 쥔 검사 조들호가 검찰 내 비리를 견디지 못하고 내부 고발자가 된 후 모든 것을 잃고 나락으로 떨어진 후 법을 지켜나가는 변호사가 되는 이야기를 다룬 드라마",2016-03-28,ko,KR,38.2335,5.2,19,18,/zEXaTjUYUdrtT88W7JqGQFAfAW1.jpg,/5EVRN5sOh4OXDktrnrGXVoFvlo9.jpg
66725,마녀사냥,마녀사냥,냉소적으로 여자들을 파헤치는 본격 여심 토크 버라이어티,2013-08-02,ko,KR,43.3364,0,0,10767,/pDmrywBe17rhmUsyxDRDuid3wT9.jpg,/2nsi2S0vWyRTX1MDyc5LfUgfthR.jpg
73458,불굴의 차여사,불굴의 차여사,베이비부머 세대로 태어나 부모에게 효도하고 자식들에게 자기 인생을 다 바쳐서 희생하는 50대 부모와 그들의 부모인 3대가 살아가는 이야기를 다룬 드라마,2015-01-05,ko,KR,37.241,2,1,"10751,18",/tfn6sLHCV5XfrjD5cl7qMSojp6m.jpg,/3Sp1HHLAnHXpi6cNxGMFLhHCFJ4.jpg
72568,BTS 본보야지,BTS 본보야지,,2016-07-05,ko,KR,36.4015,7.3,36,10764,/9T7KRU3sQ2umTAKeB26TYzi6O8a.jpg,/7CjsCXtZqo6Yo9K2Lo0Eu8IUezz.jpg
70974,목욕탕집 남자들,목욕탕집 남자들,30여 년간 대중 목욕탕을 업으로 살아온 할아버지와 대가족의 이야기,1995-11-18,ko,KR,37.7205,9,1,"3,510,751",/gW8VFfwM57aQm5Yc9KxoxtB2Q3G.jpg,/pH9nwSutWpXHTqX6DpWSrEF4Ixm.jpg
82063,하나뿐인 내편,하나뿐인 내편,28년 만에 나타난 친부로 인해 인생이 꼬여버린 한 여자와 정체를 숨겨야만 했던 그녀의 아버지가 ‘세상 단 하나뿐인 내편’을 만나며 삶의 희망을 되찾아가는 과정을 그린 드라마,2018-09-15,ko,KR,36.1664,7.2,7,"1,810,751",/ftKBwFREgQ6SxfmjaSsFsnZol3g.jpg,/5icoA1Tnw1VQ6tYaN8HRsHjb5Jc.jpg
232766,광장,광장,스스로 아킬레스건을 자르고 광장을 떠났던 기준. 그가 조직의 2인자였던 동생 기석의 죽음을 파헤치고자 11년 만에 돌아온다. 차가운 복수를 향해 타협 없이 직진하는 강렬한 누아르 액션.,2025-06-06,ko,KR,40.0891,7.975,79,"10759,18",/moKcq3vV0WlYkqln1g48cIgOPue.jpg,/y7OFTnu8Gh2KHWX0Y05y8OY9kCB.jpg
77988,짠내투어,짠내투어,"정해진 예산 안에서 여행을 하며 스몰럭셔리 체험을 함께 해보는 여행 예능 프로그램. 나를 위한 작은 사치! 아낄 때는 아끼고, 쓸 때는 팍팍 쓰는 2030 청춘들의 새로운 소비 트렌드 ‘스몰 럭셔리(Small Luxury)’. 돈 없고 힘든 상황에서도 나만의 가치는 포기할 수 없는 여행자들을 위해! 짠내 나는 여행 후에 맛볼 수 있는 단내! 스몰럭셔리 체험을 위해! 설계자들이 직접 발로 뛰며 찾아낸, 여행 책에도 안 나오는 가성비甲 특급 정보들을 공유하고자 한다. 초저가 숙소부터, 착한 가격 맛 집, 무료 관광지, 가격 파괴 럭셔리 코스까지! 알뜰살뜰하게 사치하는 청춘들을 위한 가성비甲 럭셔리 여행, 짠내 투어가 시작된다.",2017-11-25,ko,KR,43.7413,9,1,10764,/sNeWYRtQ1FVwPDgYdCXaYhGMkVM.jpg,/pVvdRuRhXDMCv1G6N0fZxNj9stW.jpg
78295,부잣집 아들,부잣집 아들,거액의 빚을 유산으로 상속받은 후 아버지의 명예를 위해 빚 갚기에 고군분투하는 부잣집 아들 '이광재'와 곁에서 적극적으로 그를 응원하는 씩씩한 여자 '김영하'의 이야기를 그린 드라마,2018-03-25,ko,KR,39.9059,8,4,"10751,18",/bCLdxexEuASy5mKjTRRi0MeKERh.jpg,/riYsrkmzYy7Ki3hXpnVczz1mypo.jpg
135655,인사이더,인사이더,위장 잠입 수사를 하다가 교도소에 수감된 사법연수생. 교도소에서 살아남아 복수하기 위해 재소자들의 불법 도박판에 뛰어든다.,2022-06-08,ko,KR,32.0485,5.5,24,"10759,18",/fnAckiGfBLAcBV0wxpubp8fpA9S.jpg,/98qEfc3ACurOnWoWTAqfcogApB3.jpg
215720,눈물의 여왕,눈물의 여왕,"세기의 결혼인가, 세기의 전쟁인가. 퀸즈 그룹 재벌 3세이자 백화점의 여왕 홍해인, 용두리 이장 아들이자 슈퍼마켓 왕자 백현우. 아찔한 위기를 맞은 3년 차 부부에게 기적처럼 다시 사랑이 시작된다.",2024-03-09,ko,KR,36.744,8.4,389,"18,35",/3x8GHyMTMsuXVX8pZ1OhUUHgOBx.jpg,/wcP3FsRLog4GNEs9PFrDKKQdcof.jpg
232989,열정,열정,,2004-04-26,ko,KR,24.1439,0,0,18,/8XViYZLLQhNmilhy4frxJzcnGoh.jpg,
111998,꼬리에 꼬리를 무는 그날 이야기,꼬리에 꼬리를 무는 그날 이야기,"‘너’ 에게 꼭 들려주고 싶어! 친구, 배우자, 동료... 세 명의 '이야기꾼'이 스스로 공부하며 느낀 바를 각자의 '이야기 친구'에게, 가장 일상적인 공간에서 1:1 로 전달하는 프로그램",2020-09-17,ko,KR,40.5412,8,3,"10767,9648,80",/ty9wVEbzvJre9ClM7ETgBFreJZG.jpg,/lzna9sq86D1HPWMpGtSWYzNYT05.jpg
113268,경이로운 소문,경이로운 소문,"명인 포스의 주방 여사 추매옥을 중심으로, 칼자국 깊게 패인 건달 아우라의 주방 보조 가모탁, 반찬은 셀프를 외치는 시니컬한 홀서빙 도하나 그리고 고교생 알바 소문. 대화도 없이 눈빛만으로도 합이 쩍쩍 맞는 국숫집을 운영하는 네 사람의 실제 직업은 슈퍼히어로다. 그들은 죽음의 강을 건너다가 악귀 사냥꾼으로 다시 태어났다. 사람은 살리고, 악귀는 잡는 따뜻한 이웃, 카운터들의 통쾌한 악귀 사냥이 시작된다.",2020-11-28,ko,KR,45.1904,8.322,371,"18,964,810,759",/v7NnAsGpKKABe9OgAhJZM910HTf.jpg,/ihiHcoRfj4ga9xiIrD4KIQA5sO2.jpg
67417,가시꽃,가시꽃,"책임감이 강하고 착실한 스물여덟 살 ‘성공’은 작은 의류공장에 다니고 있다. 다만, 내성적인 성격 탓에 친구 하나 없이 늘 외톨이다. 어느 날 무언가에 홀리듯 교회에 나간 성공은 그곳에서 지난 10년간 단 하루도 잊지 못했던 ‘장미’를 만난다. 밝고 쾌활한 성격의 장미와의 만남으로 성공의 단조롭던 일상은 변화하기 시작하고, 두 사람은 조금씩 가까워지며 서로를 의지한다.

장미를 향한 마음을 고백한 성공은 행복한 미래를 꿈꾸지만, 그녀가 여전히 10년 전 상처로 인해 괴로워한다는 사실을 알게 된다. 장미의 지울 수 없는 상처는 성공의 과거와도 연결되어 있었고, 성공은 괴로워하는 장미의 모습에 심한 충격에 휩싸인다. 장미에게 무엇이든 해주고 싶은 성공은 결국 돌이킬 수 없는 선택을 하는데…",2013-02-04,ko,KR,35.6435,6,1,18,/62K8rPlDA4FWs9tKmJQ8IFctIKg.jpg,/ft8JX4hING4TV1zwzHcZ7p7Uybx.jpg
278331,남주의 첫날밤을 가져버렸다,남주의 첫날밤을 가져버렸다,소설 속 한 줌의 분량도 되지 않은 조연에 빙의한 주인공이 의도치 않게 소설의 남자 주인공과 하룻밤을 보내면서 펼쳐지는 아찔한 로맨스 스토리,2025-06-11,ko,KR,39.9927,8.9,6,"10765,35,18",/uxX4DRMKMlC40d597x9gyZXyhzN.jpg,/8yCUxKkqfu6CsM5VJ1U8tHUp1EQ.jpg
104922,개는 훌륭하다,개는 훌륭하다,성숙한 반려동물 문화를 조성하기 위해 반려견과 사람이 행복하게 어우러져 사는 법을 함께 고민해보는 프로그램,2019-11-04,ko,KR,41.1522,1,1,10764,/hYVaHDvRyMlXLs42TFhi93zACcY.jpg,/2cLFEhqVvgLyaaAk3phPHfaHzeC.jpg
119769,모범택시,모범택시,"“정의가 실종된 사회, 전화 한 통이면 오케이” 베일에 가려진 택시회사 무지개 운수와 택시기사 김도기가 억울한 피해자를 대신해 복수를 완성하는 사적 복수 대행극",2021-04-09,ko,KR,33.1469,8.089,118,"10759,80,18",/qDLhCBbl7eUSesMSV9rYqHR8qwW.jpg,/i1SyUHsi45psSH1xy9sM0in8FKJ.jpg
114798,Baby Shark's Big Show!,Baby Shark's Big Show!,,2021-03-26,ko,"KR,US",46.3413,6.1,8,"16,10751,10762,35",/oUlPgVUVfwcSnlnYrV6rIicWNOo.jpg,/vM4s6IG6DSG2m4XWZs2uqjQCXHs.jpg
70983,레인보우 루비,레인보우 루비,당찬 여섯 살 소녀 루비가 곰 인형 초코와 함께 장난감들의 세상인 레인보우 빌리지에서 일어나는 다양한 사건들을 해결해나가는 이야기를 담은 애니메이션,2016-03-26,ko,KR,33.7496,6.6,5,"10751,16,10762",/tTl012o9bmFj5dyXFwc3xctbadV.jpg,/ktWVTnYLe96fJ22VkSUStkFIQ4k.jpg
72690,구해줘,구해줘,"불안과 두려움을 가진 보통 사람들이 종교의 이름을 빌어 사기치는 사람들, 사이비에 어떻게 빠져 들어가는지 그려내며 무엇이 진짜고 가짜인지 생각해보게 한다. 모두가 진짜라고 믿는 헛된 믿음을 알아보고 고군분투하는 미친 꼴통의 나 홀로 구원기.",2017-08-05,ko,"KR,US",31.3467,8.1,58,"80,35,18",/g4FhqMaH6HXwWEmmYnqevFZbaQU.jpg,/ssmKNLHwGJCSBUMcmo1FeBLCNqu.jpg
127529,사냥개들,사냥개들,사람 목숨보다 돈이 먼저인 사채업의 세계에 휘말린 두 청년이 거대한 악의 세력에 맞서 목숨 걸고 싸우는 이야기를 그린 넷플릭스 시리즈 . 주먹만큼은 자신 있는 건우와 우진이 은퇴한 사채업계의 전설 최 사장과 함께 법 위에 군림하는 악명 높은 불법 사채업자 명길에게 맞서는 이야기.,2023-06-09,ko,KR,34.741,8.32,434,"18,10759,80",/j4BjkbSqY7Cbc4XcdKMyJGyr9iT.jpg,/b2iWqSFpuy9CS5XWiAmnLzNv9eP.jpg
94796,사랑의 불시착,사랑의 불시착,"뜻밖의 돌풍은 행운일까, 불운일까. 패러글라이딩 사고로 북한에 불시착한 재벌 딸. 그곳에서 깐깐한 북한군 장교를 만난다. 이 와중에 피어오르는 낯선 감정은 뭐지?",2019-12-14,ko,KR,34.6762,8.5,817,"18,35",/mvy18bPg93JNLwTQHHP2ZjPYP0A.jpg,/o3Htmlg6BfNs8Ew7yjsRzVnYSEs.jpg
198004,킹더랜드,킹더랜드,"세상에는 의지와 상관없이 웃어야 하는 사람들도 있고, 억지로 웃지 않아도 지장 없는 사람들이 있다. 누군가에게 웃음은 생존 도구이고, 누군가에 웃음은 아량이다. 일상에서 웃는 얼굴은 편하다. 갑은 보기 좋아 편하고, 을은 자신을 감출 수 있어 편하다. 그러는 사이 웃음은 기호로 남고 진실은 사라진다. 이 드라마는 진짜로 환하게 웃을 수 있는 날을 만들어가는 사람들 이야기이다.",2023-06-17,ko,KR,37.0558,8.171,525,"18,35",/7LiOlsfy8rlD9BojJ8qSYqFh4e4.jpg,/rHiz6GHA2bUPEtTDZvhbTmzlNm6.jpg
68882,사랑은 방울방울,사랑은 방울방울,한 여자가 연인의 심장을 이식 받은 남자를 만나 사랑하게 되면서 벌어지는 이야기,2016-11-28,ko,KR,36.2024,6.1,5,"10751,18",/wz1uiNrmvzHG6Wlg0RHEFvbp6sM.jpg,/71uFU7ODHv0CwbYUFUt1MbTn9Gh.jpg
39429,유희열의 스케치북,유희열의 스케치북,"어떤 그림이든 담을 수 있는 새하얀 스케치북 처럼 어떤 경계도 없이 다양한 음악을 담아내고, 뮤지션들과 소통할 수 있는 장을 마련하는 프로그램",2009-04-24,ko,KR,36.7653,6.3,9,10767,/gOYCF1iyYiDHqoST7wfkqBCAB8I.jpg,/gWTJDV0iRWkkiwlL5uXHQvRPbkk.jpg
76847,"나만 믿고 따라와, 도시어부","나만 믿고 따라와, 도시어부",자타공인 연예계를 대표하는 낚시꾼들이 자신들만의 황금어장으로 함께 떠나는 낚시 여행 버라이어티 프로그램,2017-09-07,ko,KR,37.9136,2,1,10764,/536bxqXFGqWjwrcJvmS6gLdoVbc.jpg,/Ak0z2jI2CJ6fIo74mWEg0IPq2FG.jpg
39068,너는 내 운명,너는 내 운명,"드디어…서른 여섯 살 노총각 인생에 사랑이 찾아왔습니다.

사랑하는 사람이 나타나기를 꼬박 손꼽아 기다리기 서른 여섯 해. 천사 같은 그녀가 스쿠터를 타고 제 곁을 스쳐 지나갔습니다. 사람들은 그녀가 서울에서 갓 내려 온 다방 아가씨라고 합니다. 차 배달도 나가고 다른 남자들과 술도 마신다고 했습니다. 그러나, 저는 틈만 나면 그녀를 보러 다방으로 달려갔습니다. 장미꽃과 갓 짠 우유를 그녀에게 선물했습니다. 그녀와 함께 있고 싶은 마음에 난생 처음 티켓을 끊기도 했습니다.

그러나, 그녀는 사랑 따위는 필요 없다 합니다. 

그녀는 절 쉽게 받아주지 않았습니다. 사랑 따윈 필요 없다며. 그러던 어느 날, 저는 우연히 그녀의 눈물을 보게 되었습니다. 그녀도 사실은 사랑 받으며 행복하게 살고 싶어한다는 걸 알게 되었습니다. 그녀의 그 눈물을 씻어줄 수 있는 사람이 나였으면 좋겠다고 생각했습니다. 그래서 그 날, 저는 용감하게 마음을 고백했습니다. 세상에서 제일 행복하게 해주겠다고. 그리고 마침내, 그녀는 내 진심을 받아주었습니다. 

그녀와 함께 있으면 세상 모든 걸 가진 것 같았습니다. 그런데…

행복한 순간이 영원할 줄 믿었던 것도 잠시, 그녀에게 잊지 못할 과거가 찾아왔습니다. 혼자 힘들어 하는 그녀를 위해 전 재산인 젖소 목장이와 통장 5개를 처분했습니다. 이제, 우리 사랑에 더 이상의 장애는 없을 거라 믿었습니다. 그런데, 어느 날 그녀가 편지 한 통만 남긴 채 제 곁을 떠났습니다. 행복하게 살라고. 미안하다고. 며칠 후, 저는 그녀가 에이즈에 감염되었다는 청천벼락 같은 이야기를 듣게 되었습니다. 그녀가 아플 까봐 너무나 걱정이 됩니다. 내가 곁에 있어주어야 하는데. 

모두 그녀를 포기하라 합니다. 하지만, 저는 그녀를 끝까지 지킬 겁니다.

가족도, 친구도, 세상도 모두 그녀를 찾지 말라고 합니다. 하지만 저는 그녀 없으면 한시도 살 수 없습니다. 죽을 때까지, 아니 죽어서도 그녀를 지켜야 합니다. 

왜냐하면.. 그녀는 제 운명이기 때문입니다.",2008-05-05,ko,KR,36.2057,5.5,2,"18,10751,10749,35",/2T517OGQXPoe8l3dLuw79ymYQ6F.jpg,/o0DjW0fM6Hd04HTONsIPGg75QNV.jpg
258025,견우와 선녀,견우와 선녀,여고생 무당이 첫사랑을 직접 구하는 내용을 담은 판타지 로맨스 드라마. 안수민의 동명 웹툰 원작,2025-06-23,ko,KR,40.4531,9.667,3,"10765,18",/g0GH6h5UERTa1UhgQOaDITipk5m.jpg,/bHkrRtB4OtUAPOJAiTgNkZVfpIK.jpg
67485,월계수 양복점 신사들,월계수 양복점 신사들,"역사와 전통을 자랑하는 맞춤양복점 '월계수 양복점'을 배경으로 사연 많은 네 남자의 눈물과 우정, 성공 그리고 사랑을 그린 드라마",2016-08-27,ko,KR,26.0431,7,8,"18,10751,35",/5PfODJ26FJbaxUgan5JilCXLFqe.jpg,/oY29uQpVGZr4NSE1VBvfltHKDXT.jpg
155226,빅마우스,빅마우스,"승률 10%의 생계형 변호사가 우연히 맡게 된 살인 사건에 휘말려 하루아침에 희대의 천재 사기꾼 '빅마우스(Big Mouse)'가 되어 살아남기 위해, 가족을 지키기 위해 거대한 음모로 얼룩진 특권층의 민낯을 파헤쳐 가는 이야기",2022-07-29,ko,KR,37.8536,8.2,280,"9648,18,80",/8HTCtxyJWyjVMnxF14tSWJ0GYj4.jpg,/rvI4N7I0sI1VNQPp6uRljIJuwkp.jpg
136283,더 글로리,더 글로리,"고등학교 시절, 끔찍한 괴롭힘에 시달렸던 여자. 많은 시간이 흐른 후, 가해자들을 응징하기 위해 그녀가 치밀한 복수를 감행한다.",2022-12-30,ko,KR,36.2501,8.451,783,18,/wBfI2ky2ExQKhEegte0G1Kijpmd.jpg,/AjwoDj77HLlqcpwEGqsnvMXm5my.jpg
216081,공룡선생,공룡선생,청소년 문제를 청소년들의 눈높이와 마음으로 그려낸 작품,1993-10-22,ko,KR,23.1859,0,0,18,/wuTfJpl8McsLBx3O4baN4hZG1Mx.jpg,
235110,난 네게 반했어,난 네게 반했어,,2008-04-21,ko,KR,32.8745,0,0,18,/lLrb7vDopYhQkX26z30SPv8LAeb.jpg,/A9CrGHpnbGt8EZ3bwpEhyweSwAT.jpg
218539,마이데몬,마이데몬,냉혹한 악마와 차가운 상속녀. 둘이 우연한 만남으로 얽히면서 악마의 능력이 사라진다. 그런데 어쩌면 그 능력과 악마의 마음을 되살릴 열쇠가 상속녀에게 있을지 모른다.,2023-11-24,ko,KR,35.2418,8.5,551,"18,35,10765",/hHCFsQaVW7oeh0MfZTL2A4c5dRS.jpg,/eSB0fD6CbNW3LT8Z55V07fmYFpo.jpg
66619,야심만만,야심만만,,2003-02-28,ko,KR,40.1449,0,0,10767,/s2jKv5sKnyMAuGet6anwJnScq36.jpg,
85953,JTBC 뉴스룸,JTBC 뉴스룸,"사실, 공정, 균형, 품위! 한걸음 더 들어가는 뉴스, JTBC 뉴스룸에서는 진실이 뉴스가 됩니다.",2014-09-22,ko,KR,40.8045,9.5,2,10763,/3uI2Y4GKuQqzEl3Cy75iEY3n55w.jpg,/gPRzscgXxoOfy9RbBe2RXbsd913.jpg
86830,열혈사제,열혈사제,분노조절장애 가톨릭 사제와 구담경찰서 대표 형사가 늙은 신부 살인사건으로 만나 어영부영 공조 수사에 들어가고 만신창이 끝에 일망타진하는 이야기,2019-02-15,ko,KR,29.4862,8.208,48,"80,35,18",/nzsDgkEp6xXWxf6sKs5JdQxheQj.jpg,/dMQmCThNrnlNd4bfC8iIce76bpr.jpg
